"site_id","landowner","stand","site_rep","trt","year","date","date_mdy","subplot","lat","long","time","weather","canopy_cov","dwd_cov","veg_cov","fwd_cov","soil_moist_avg","jul_date","dwd_count","stumps","logs","size_cl","decay_cl","char_cl","length_cl","plot_id","tree_farm","elev","temp","hum","obs","PLDU","ENES","OSS","TAGR","AMGR","ANFE"
"10968 _ 1 _ 2024","WY",10968,1,"HU",2024,"5/7/2024","2024-05-07",1,45.020566,122.416108,"13:22","C",0,1,2,3,29.67,128,3,2,1,1.3,1.3,1,0.3,"10968 _ 1 _ 2024 _ 1","CL",2662,43.8,80.6,"SLG",0,0,1,0,0,0
"10968 _ 1 _ 2024","WY",10968,1,"HU",2024,"5/7/2024","2024-05-07",2,45.020256,122.416288,"13:49","PC",0,2,3,4,36.27,128,7,5,2,1.4,1.9,1,0.3,"10968 _ 1 _ 2024 _ 2","CL",2662,43.8,80.6,"SLG",0,0,0,0,0,0
"10968 _ 1 _ 2024","WY",10968,1,"HU",2024,"5/7/2024","2024-05-07",3,45.02037,122.416807,"13:46","C",0,2,4,4,27.6,128,7,5,2,1.4,1.6,1,0.3,"10968 _ 1 _ 2024 _ 3","CL",2662,43.8,80.6,"RMM",0,0,0,0,0,0
"10968 _ 1 _ 2024","WY",10968,1,"HU",2024,"5/7/2024","2024-05-07",4,45.020696,122.416556,"13:24","C",0,2,4,4,24.37,128,8,7,1,1.5,1.2,1,0.4,"10968 _ 1 _ 2024 _ 4","CL",2662,43.8,80.6,"RMM",0,0,2,0,0,0
"10968 _ 1 _ 2024","WY",10968,1,"HU",2024,"5/7/2024","2024-05-07",5,45.020983,122.416034,"13:20","C",0,1,2,3,30.77,128,5,3,2,1.2,2.2,1,0.6,"10968 _ 1 _ 2024 _ 5","CL",2662,43.8,80.6,"JW",0,0,1,0,0,0
"10968 _ 1 _ 2024","WY",10968,1,"HU",2024,"5/7/2024","2024-05-07",6,45.020594,122.415527,"13:46","PC",0,1,2,3,26.37,128,6,5,1,1.2,2,1,0.2,"10968 _ 1 _ 2024 _ 6","CL",2662,43.8,80.6,"JW",0,0,0,0,0,0
"10968 _ 1 _ 2024","WY",10968,1,"HU",2024,"5/7/2024","2024-05-07",7,45.020201,122.415712,"14:06","PC",0,1,2,3,32.13,128,6,4,2,1,1.5,1,0.3,"10968 _ 1 _ 2024 _ 7","CL",2662,43.8,80.6,"JW",0,0,2,0,0,0
"11081 _ 1 _ 2024","WY",11081,1,"BS",2024,"5/9/2024","2024-05-09",1,45.007567,122.51089,"12:15","SU",0,1,3,1,21.37,130,2,2,0,1,2,3,0,"11081 _ 1 _ 2024 _ 1","CL",1965,69.5,46.9,"JW",0,0,0,0,0,0
"11081 _ 1 _ 2024","WY",11081,1,"BS",2024,"5/9/2024","2024-05-09",2,45.007729,122.511305,"12:47","SU",0,1,4,1,21.23,130,2,2,0,1,2.5,3,0,"11081 _ 1 _ 2024 _ 2","CL",1965,69.5,46.9,"JW",0,0,0,0,0,0
"11081 _ 1 _ 2024","WY",11081,1,"BS",2024,"5/9/2024","2024-05-09",3,45.008078,122.510865,"12:21","SU",0,1,4,2,16.3,130,4,3,1,1,2,2.2,0.2,"11081 _ 1 _ 2024 _ 3","CL",1965,69.5,46.9,"RMM",0,0,0,0,0,0
"11081 _ 1 _ 2024","WY",11081,1,"BS",2024,"5/9/2024","2024-05-09",4,45.00805,122.510616,"12:40","SU",0,2,4,3,17.23,130,3,2,1,1,1.3,2.7,0.3,"11081 _ 1 _ 2024 _ 4","CL",1965,69.5,46.9,"RMM",0,1,0,0,0,0
"11081 _ 1 _ 2024","WY",11081,1,"BS",2024,"5/9/2024","2024-05-09",5,45.007482,122.5105,"12:16","SU",0,1,4,2,18.03,130,7,5,2,1.4,2,2.6,0.3,"11081 _ 1 _ 2024 _ 5","CL",1965,69.5,46.9,"SLG",0,0,1,0,0,0
"11081 _ 1 _ 2024","WY",11081,1,"BS",2024,"5/9/2024","2024-05-09",6,45.007251,122.510958,"12:49","SU",0,1,4,1,13.33,130,5,5,0,1,2,3,0,"11081 _ 1 _ 2024 _ 6","CL",1965,69.5,46.9,"SLG",0,0,0,0,0,0
"11081 _ 1 _ 2024","WY",11081,1,"BS",2024,"5/9/2024","2024-05-09",7,45.007,122.51,"13:09","SU",0,1,3,1,9,130,5,5,0,1.2,2.4,3,0,"11081 _ 1 _ 2024 _ 7","CL",1965,69.5,46.9,"SLG",0,0,0,0,0,0
"11084 _ 1 _ 2024","WY",11084,1,"BS",2024,"5/9/2024","2024-05-09",1,45.001301,122.516805,"9:13","SU",0,1,4,1,16.43,130,7,4,3,1.3,2,2.4,0.6,"11084 _ 1 _ 2024 _ 1","CL",2152,59.9,61.5,"SLG",0,0,1,0,0,0
"11084 _ 1 _ 2024","WY",11084,1,"BS",2024,"5/9/2024","2024-05-09",2,45.001509,122.517235,"9:37","SU",0,1,4,2,28.93,130,5,5,0,1.6,2.6,2.8,0,"11084 _ 1 _ 2024 _ 2","CL",2152,59.9,61.5,"SLG",0,0,0,0,0,0
"11084 _ 1 _ 2024","WY",11084,1,"BS",2024,"5/9/2024","2024-05-09",3,45.001786,122.516924,"9:34","SU",0,2,4,1,22.83,130,12,12,0,1.6,1.3,2.2,0,"11084 _ 1 _ 2024 _ 3","CL",2152,59.9,61.5,"RMM",0,0,0,0,0,0
"11084 _ 1 _ 2024","WY",11084,1,"BS",2024,"5/9/2024","2024-05-09",4,45.001536,122.516205,"9:58","SU",0,1,4,1,20.03,130,10,9,1,1.2,1.2,2.3,0.1,"11084 _ 1 _ 2024 _ 4","CL",2152,59.9,61.5,"RMM",0,0,0,0,0,0
"11084 _ 1 _ 2024","WY",11084,1,"BS",2024,"5/9/2024","2024-05-09",5,45.001089,122.51646,"9:13","SU",0,2,4,1,24.87,130,4,2,2,1,1.8,2.8,0.8,"11084 _ 1 _ 2024 _ 5","CL",2152,59.9,61.5,"RMM",0,0,0,0,0,0
"11084 _ 1 _ 2024","WY",11084,1,"BS",2024,"5/9/2024","2024-05-09",6,45.000937,122.517003,"9:40","SU",0,1,4,1,21.1,130,2,1,1,1,2,3,1.5,"11084 _ 1 _ 2024 _ 6","CL",2152,59.9,61.5,"JW",0,0,1,0,0,0
"11084 _ 1 _ 2024","WY",11084,1,"BS",2024,"5/9/2024","2024-05-09",7,45.001183,122.517392,"9:20","SU",0,1,4,1,30.43,130,5,3,2,1.2,1.8,2.8,0.8,"11084 _ 1 _ 2024 _ 7","CL",2152,59.9,61.5,"JW",0,0,0,0,0,0
"12033 _ 1 _ 2024","ODF",12033,1,"BU",2024,"5/13/2024","2024-05-13",1,44.72649,122.405416,"10:04","SU",2,2,4,2,18.97,134,5,4,1,1.6,1.2,2,0.4,"12033 _ 1 _ 2024 _ 1","NC",1832,61.8,60.9,"RMM",0,0,0,1,0,0
"12033 _ 1 _ 2024","ODF",12033,1,"BU",2024,"5/13/2024","2024-05-13",2,44.726228,122.405842,"10:40","SU",2,3,4,4,29.63,134,7,4,3,1.7,2,2.6,1,"12033 _ 1 _ 2024 _ 2","NC",1832,61.8,60.9,"RMM",0,0,0,0,0,0
"12033 _ 1 _ 2024","ODF",12033,1,"BU",2024,"5/13/2024","2024-05-13",3,44.726685,122.406008,"10:55","SU",1,1,3,1,29.37,134,4,1,3,1,1.8,2.2,1.8,"12033 _ 1 _ 2024 _ 3","NC",1832,61.8,60.9,"JW",0,1,2,0,0,0
"12033 _ 1 _ 2024","ODF",12033,1,"BU",2024,"5/13/2024","2024-05-13",4,44.726854,122.405946,"10:35","SU",1,2,4,1,15.93,134,4,1,3,1,2,2.8,1.8,"12033 _ 1 _ 2024 _ 4","NC",1832,61.8,60.9,"JW",0,0,1,0,0,0
"12033 _ 1 _ 2024","ODF",12033,1,"BU",2024,"5/13/2024","2024-05-13",5,44.726886,122.405234,"10:00","SU",1,1,4,1,12.03,134,2,1,1,1,2,3,1.5,"12033 _ 1 _ 2024 _ 5","NC",1832,61.8,60.9,"JW",0,0,1,0,0,0
"12033 _ 1 _ 2024","ODF",12033,1,"BU",2024,"5/13/2024","2024-05-13",6,44.726785,122.404637,"10:40","SU",2,2,4,2,18.07,134,10,5,5,1.3,1.6,2.2,1.4,"12033 _ 1 _ 2024 _ 6","NC",1832,61.8,60.9,"SLG",0,0,0,0,0,0
"12033 _ 1 _ 2024","ODF",12033,1,"BU",2024,"5/13/2024","2024-05-13",7,44.726229,122.405443,"10:03","SU",2,2,4,2,28.43,134,10,4,6,1.2,1.7,2,1.3,"12033 _ 1 _ 2024 _ 7","NC",1832,61.8,60.9,"SLG",0,0,0,0,0,0
"12213 _ 1 _ 2024","BLM",12213,1,"UU",2024,"4/11/2024","2024-04-11",1,45.079487,122.593992,"13:33","PC",3,1,4,2,31.43,102,2,0,2,1,2,1,3,"12213 _ 1 _ 2024 _ 1","CL",634,60.1,57.6,"SLG",0,0,0,0,0,0
"12213 _ 1 _ 2024","BLM",12213,1,"UU",2024,"4/11/2024","2024-04-11",2,45.079352,122.593616,"14:00","PC",2,1,3,2,41.47,102,3,1,2,1,1.7,1,1.3,"12213 _ 1 _ 2024 _ 2","CL",634,60.1,57.6,"SLG",0,0,0,0,0,0
"12213 _ 1 _ 2024","BLM",12213,1,"UU",2024,"4/11/2024","2024-04-11",3,45.079415,122.593612,"14:20","SU",3,1,4,1,28.9,102,2,2,0,2,2,1,0,"12213 _ 1 _ 2024 _ 3","CL",634,60.1,57.6,"RMM",0,0,0,0,0,0
"12213 _ 1 _ 2024","BLM",12213,1,"UU",2024,"4/11/2024","2024-04-11",4,45.07932,122.594006,"13:57","SU",1,1,4,1,39.8,102,2,0,2,1,1,1,2.5,"12213 _ 1 _ 2024 _ 4","CL",634,60.1,57.6,"RMM",0,0,0,0,0,0
"12213 _ 1 _ 2024","BLM",12213,1,"UU",2024,"4/11/2024","2024-04-11",5,45.079626,122.594326,"13:26","SU",2,2,4,1,42.83,102,3,0,3,1,2.3,1,1.3,"12213 _ 1 _ 2024 _ 5","CL",634,60.1,57.6,"RMM",0,0,0,0,0,0
"12213 _ 1 _ 2024","BLM",12213,1,"UU",2024,"4/11/2024","2024-04-11",6,45.079956,122.594924,"14:00","PC",2,1,4,3,16.23,102,2,1,1,1.5,3,1,1.5,"12213 _ 1 _ 2024 _ 6","CL",634,60.1,57.6,"JW",0,0,1,0,0,0
"12213 _ 1 _ 2024","BLM",12213,1,"UU",2024,"4/11/2024","2024-04-11",7,45.079932,122.593607,"13:30","SU",2,1,4,1,28.93,102,1,0,1,2,3,1,3,"12213 _ 1 _ 2024 _ 7","CL",634,60.1,57.6,"JW",0,1,0,0,0,0
"12239 _ 1 _ 2024","BLM",12239,1,"UU",2024,"4/11/2024","2024-04-11",1,45.077243,122.580155,"9:47","SU",2,2,4,2,29.8,102,4,1,3,2,2.8,1,2,"12239 _ 1 _ 2024 _ 1","CL",671,51.2,78.1,"RMM",0,1,0,0,0,0
"12239 _ 1 _ 2024","BLM",12239,1,"UU",2024,"4/11/2024","2024-04-11",2,45.07761,122.579931,"10:13","SU",4,2,4,3,26.1,102,4,1,3,1.5,3,1,2.2,"12239 _ 1 _ 2024 _ 2","CL",671,51.2,78.1,"RMM",0,1,0,0,0,0
"12239 _ 1 _ 2024","BLM",12239,1,"UU",2024,"4/11/2024","2024-04-11",3,45.077386,122.579898,"10:33","PC",3,2,3,3,34.3,102,2,1,1,2,2.5,1,1,"12239 _ 1 _ 2024 _ 3","CL",671,51.2,78.1,"SLG",0,0,0,0,0,0
"12239 _ 1 _ 2024","BLM",12239,1,"UU",2024,"4/11/2024","2024-04-11",4,45.077161,122.580023,"10:10","PC",3,1,4,2,39.4,102,3,0,3,1.7,2.3,1,3,"12239 _ 1 _ 2024 _ 4","CL",671,51.2,78.1,"SLG",0,0,0,0,0,0
"12239 _ 1 _ 2024","BLM",12239,1,"UU",2024,"4/11/2024","2024-04-11",5,45.077063,122.580056,"9:30","PC",3,1,4,2,33.63,102,1,0,1,1,1,1,3,"12239 _ 1 _ 2024 _ 5","CL",671,51.2,78.1,"SLG",0,0,0,0,0,0
"12239 _ 1 _ 2024","BLM",12239,1,"UU",2024,"4/11/2024","2024-04-11",6,45.077394,122.580567,"10:15","SU",4,2,4,2,30.63,102,6,3,3,1.5,2.8,1,1.2,"12239 _ 1 _ 2024 _ 6","CL",671,51.2,78.1,"JW",0,0,1,0,0,0
"12239 _ 1 _ 2024","BLM",12239,1,"UU",2024,"4/11/2024","2024-04-11",7,45.077475,122.580254,"9:40","SU",4,2,3,2,34,102,4,2,2,1.2,3,1,1.5,"12239 _ 1 _ 2024 _ 7","CL",671,51.2,78.1,"JW",0,0,0,0,0,0
"12349 _ 1 _ 2024","ODF",12349,1,"BU",2024,"5/2/2024","2024-05-02",1,44.817198,122.607298,"13:27","PC",1,2,4,1,29.33,123,6,4,2,1.5,2.5,2.7,0.7,"12349 _ 1 _ 2024 _ 1","NC",1592,52.5,78.3,"JW",0,0,1,0,0,0
"12349 _ 1 _ 2024","ODF",12349,1,"BU",2024,"5/2/2024","2024-05-02",2,44.817698,122.607535,"13:50","C",1,1,4,1,32.4,123,3,0,3,1,1.7,2,3,"12349 _ 1 _ 2024 _ 2","NC",1592,52.5,78.3,"JW",0,0,0,0,0,0
"12349 _ 1 _ 2024","ODF",12349,1,"BU",2024,"5/2/2024","2024-05-02",3,44.817465,122.607021,"13:26","C",1,2,4,1,32.83,123,7,3,4,1.4,1.4,2.4,1.4,"12349 _ 1 _ 2024 _ 3","NC",1592,52.5,78.3,"SLG",0,4,0,0,1,0
"12349 _ 1 _ 2024","ODF",12349,1,"BU",2024,"5/2/2024","2024-05-02",4,44.817123,122.606785,"13:45","C",2,3,2,2,0,123,9,4,5,1.7,2.6,2.2,1.1,"12349 _ 1 _ 2024 _ 4","NC",1592,52.5,78.3,"SLG",0,1,0,0,0,0
"12349 _ 1 _ 2024","ODF",12349,1,"BU",2024,"5/2/2024","2024-05-02",5,44.816841,122.607094,"13:24","C",1,2,4,1,34.3,123,4,2,2,1.5,2.8,2.2,0.8,"12349 _ 1 _ 2024 _ 5","NC",1592,52.5,78.3,"RMM",0,1,1,0,0,0
"12349 _ 1 _ 2024","ODF",12349,1,"BU",2024,"5/2/2024","2024-05-02",6,44.81738,122.60753,"13:38","C",3,3,4,3,30.37,123,7,2,5,1.7,2.4,2,1.7,"12349 _ 1 _ 2024 _ 6","NC",1592,52.5,78.3,"RMM",0,2,5,0,1,0
"12349 _ 1 _ 2024","ODF",12349,1,"BU",2024,"5/2/2024","2024-05-02",7,44.817474,122.607877,"14:10","C",3,2,4,3,26.6,123,4,1,3,1.2,2.5,2,1.8,"12349 _ 1 _ 2024 _ 7","NC",1592,52.5,78.3,"RMM",0,1,0,0,0,0
"12362 _ 1 _ 2024","ODF",12362,1,"HB",2024,"4/15/2024","2024-04-15",1,44.781005,122.458444,"10:05","C",0,1,4,1,9.6,106,4,2,2,1.2,2.2,3,1,"12362 _ 1 _ 2024 _ 1","NC",1967,43.4,92.4,"SLG",0,0,0,0,0,0
"12362 _ 1 _ 2024","ODF",12362,1,"HB",2024,"4/15/2024","2024-04-15",2,44.781105,122.458231,"10:45","C",0,1,4,1,2.17,106,3,3,0,1.7,2,3,0,"12362 _ 1 _ 2024 _ 2","NC",1967,43.4,92.4,"SLG",0,0,0,0,0,0
"12362 _ 1 _ 2024","ODF",12362,1,"HB",2024,"4/15/2024","2024-04-15",3,44.780935,122.457784,"10:06","C",0,1,4,1,26.6,106,7,5,2,1.6,1.3,2,0.6,"12362 _ 1 _ 2024 _ 3","NC",1967,43.4,92.4,"RMM",0,0,0,0,0,0
"12362 _ 1 _ 2024","ODF",12362,1,"HB",2024,"4/15/2024","2024-04-15",4,44.78069,122.458315,"10:27","R",0,1,4,1,24.2,106,4,1,3,1.8,1.8,2.2,2,"12362 _ 1 _ 2024 _ 4","NC",1967,43.4,92.4,"RMM",0,0,1,0,0,0
"12362 _ 1 _ 2024","ODF",12362,1,"HB",2024,"4/15/2024","2024-04-15",5,44.780713,122.458741,"10:50","C",0,1,4,0,55.87,106,5,2,3,1.6,1.4,2,1.8,"12362 _ 1 _ 2024 _ 5","NC",1967,43.4,92.4,"RMM",0,0,0,0,0,0
"12362 _ 1 _ 2024","ODF",12362,1,"HB",2024,"4/15/2024","2024-04-15",6,44.781194,122.458881,"10:35","R",0,1,3,1,14.67,106,4,2,2,1.5,2.2,3,1,"12362 _ 1 _ 2024 _ 6","NC",1967,43.4,92.4,"JW",0,0,2,0,0,0
"12362 _ 1 _ 2024","ODF",12362,1,"HB",2024,"4/15/2024","2024-04-15",7,44.781388,122.458657,"10:15","R",0,1,2,1,3.07,106,6,4,2,1.2,2.7,3,1,"12362 _ 1 _ 2024 _ 7","NC",1967,43.4,92.4,"JW",0,0,0,0,0,0
"12364 _ 1 _ 2024","ODF",12364,1,"HB",2024,"4/15/2024","2024-04-15",1,44.777021,122.476137,"13:13","PC",0,2,4,1,21.23,106,10,5,5,1.5,1.5,2.2,0.8,"12364 _ 1 _ 2024 _ 1","NC",1801,49,100,"RMM",0,0,1,0,0,0
"12364 _ 1 _ 2024","ODF",12364,1,"HB",2024,"4/15/2024","2024-04-15",2,44.777241,122.476621,"13:37","C",0,1,4,1,22.57,106,9,7,2,1.7,1.3,2,0.3,"12364 _ 1 _ 2024 _ 2","NC",1801,49,100,"RMM",0,0,0,0,0,0
"12364 _ 1 _ 2024","ODF",12364,1,"HB",2024,"4/15/2024","2024-04-15",3,44.777385,122.476081,"13:14","PC",0,2,4,1,26.2,106,6,4,2,1.5,2.3,2.8,0.8,"12364 _ 1 _ 2024 _ 3","NC",1801,49,100,"JW",0,0,0,0,0,0
"12364 _ 1 _ 2024","ODF",12364,1,"HB",2024,"4/15/2024","2024-04-15",4,44.777205,122.475299,"13:40","PC",0,1,4,1,30.1,106,6,4,2,1.3,2.2,3,0.8,"12364 _ 1 _ 2024 _ 4","NC",1801,49,100,"JW",0,1,0,0,0,0
"12364 _ 1 _ 2024","ODF",12364,1,"HB",2024,"4/15/2024","2024-04-15",5,44.776666,122.475816,"13:56","C",0,1,4,1,23.67,106,3,3,0,2,2,3,0,"12364 _ 1 _ 2024 _ 5","NC",1801,49,100,"SLG",0,0,0,0,0,0
"12364 _ 1 _ 2024","ODF",12364,1,"HB",2024,"4/15/2024","2024-04-15",6,44.776723,122.476516,"13:33","C",0,1,4,1,21.63,106,6,4,2,1.3,2.5,3,0,"12364 _ 1 _ 2024 _ 6","NC",1801,49,100,"SLG",0,0,0,0,0,0
"12364 _ 1 _ 2024","ODF",12364,1,"HB",2024,"4/15/2024","2024-04-15",7,44.776942,122.476776,"13:12","PC",0,1,4,1,23.43,106,5,4,1,1.6,1.4,3,0.4,"12364 _ 1 _ 2024 _ 7","NC",1801,49,100,"SLG",0,0,0,0,0,0
"12421 _ 1 _ 2024","ODF",12421,1,"BU",2024,"5/14/2024","2024-05-14",1,44.766283,122.369181,"9:30","SU",1,1,4,1,8.8,135,4,1,3,1.2,1.8,2.8,1.8,"12421 _ 1 _ 2024 _ 1","NC",2025,57.5,67.5,"JW",0,0,0,0,0,0
"12421 _ 1 _ 2024","ODF",12421,1,"BU",2024,"5/14/2024","2024-05-14",2,44.76623,122.369468,"9:50","SU",0,1,4,1,9.63,135,4,1,3,1.2,2,2.5,1.8,"12421 _ 1 _ 2024 _ 2","NC",2025,57.5,67.5,"JW",0,0,0,0,0,0
"12421 _ 1 _ 2024","ODF",12421,1,"BU",2024,"5/14/2024","2024-05-14",3,44.766092,122.369287,"9:29","SU",1,2,4,1,12.17,135,4,1,3,1.5,2.5,2,2,"12421 _ 1 _ 2024 _ 3","NC",2025,57.5,67.5,"RMM",0,1,0,0,0,0
"12421 _ 1 _ 2024","ODF",12421,1,"BU",2024,"5/14/2024","2024-05-14",4,44.766045,122.36902,"9:59","SU",1,2,4,1,8.2,135,3,2,1,1.3,2.7,2.3,1,"12421 _ 1 _ 2024 _ 4","NC",2025,57.5,67.5,"RMM",0,0,2,0,0,0
"12421 _ 1 _ 2024","ODF",12421,1,"BU",2024,"5/14/2024","2024-05-14",5,44.766312,122.368556,"10:31","SU",1,2,4,1,21.37,135,3,2,1,1.7,2,2,1,"12421 _ 1 _ 2024 _ 5","NC",2025,57.5,67.5,"RMM",0,0,1,0,0,0
"12421 _ 1 _ 2024","ODF",12421,1,"BU",2024,"5/14/2024","2024-05-14",6,44.766416,122.36882,"10:05","SU",1,2,4,2,10.43,135,5,2,3,1.4,1.6,2.4,1.2,"12421 _ 1 _ 2024 _ 6","NC",2025,57.5,67.5,"SLG",0,0,0,0,0,0
"12421 _ 1 _ 2024","ODF",12421,1,"BU",2024,"5/14/2024","2024-05-14",7,44.76645,122.369105,"9:30","SU",2,2,4,2,14.67,135,8,2,6,1.6,2,1.8,0.8,"12421 _ 1 _ 2024 _ 7","NC",2025,57.5,67.5,"SLG",0,0,0,0,0,0
"12441 _ 1 _ 2024","ODF",12441,1,"BU",2024,"5/14/2024","2024-05-14",1,44.770862,122.37755,"12:38","SU",1,1,4,2,43.63,135,4,2,2,1,2,2,1,"12441 _ 1 _ 2024 _ 1","NC",1883,65.8,64.7,"SLG",0,0,0,0,0,0
"12441 _ 1 _ 2024","ODF",12441,1,"BU",2024,"5/14/2024","2024-05-14",2,44.771115,122.377375,"13:11","SU",3,3,4,2,24.6,135,7,2,5,1.3,2.1,2.3,1.1,"12441 _ 1 _ 2024 _ 2","NC",1883,65.8,64.7,"SLG",0,0,2,0,0,0
"12441 _ 1 _ 2024","ODF",12441,1,"BU",2024,"5/14/2024","2024-05-14",3,44.770856,122.376971,"12:37","SU",2,2,4,4,31.27,135,3,1,2,1.7,1.7,2,2,"12441 _ 1 _ 2024 _ 3","NC",1883,65.8,64.7,"RMM",0,0,0,1,0,0
"12441 _ 1 _ 2024","ODF",12441,1,"BU",2024,"5/14/2024","2024-05-14",4,44.770532,122.377121,"12:59","SU",2,1,4,1,26.9,135,2,2,0,2,2.5,2.5,0,"12441 _ 1 _ 2024 _ 4","NC",1883,65.8,64.7,"RMM",0,1,1,0,0,0
"12441 _ 1 _ 2024","ODF",12441,1,"BU",2024,"5/14/2024","2024-05-14",5,44.770502,122.377422,"12:25","SU",1,1,4,1,20.1,135,3,1,2,1.3,2,2.3,1.7,"12441 _ 1 _ 2024 _ 5","NC",1883,65.8,64.7,"JW",0,0,0,0,0,0
"12441 _ 1 _ 2024","ODF",12441,1,"BU",2024,"5/14/2024","2024-05-14",6,44.770624,122.377802,"12:50","SU",1,1,4,1,26.07,135,2,1,1,1,1.5,3,1.5,"12441 _ 1 _ 2024 _ 6","NC",1883,65.8,64.7,"JW",0,0,0,0,0,0
"12441 _ 1 _ 2024","ODF",12441,1,"BU",2024,"5/14/2024","2024-05-14",7,44.771044,122.377699,"13:19","SU",1,2,4,1,19.97,135,4,1,3,1.8,2.8,3,2,"12441 _ 1 _ 2024 _ 7","NC",1883,65.8,64.7,"JW",0,1,3,0,0,0
"12560 _ 1 _ 2024","ODF",12560,1,"BU",2024,"4/18/2024","2024-04-18",1,44.736851,122.39994,"9:50","SU",1,1,3,3,17.5,109,2,2,0,1.5,1.5,3,0,"12560 _ 1 _ 2024 _ 1","NC",1438,57.1,33.5,"JW",0,0,0,0,0,0
"12560 _ 1 _ 2024","ODF",12560,1,"BU",2024,"4/18/2024","2024-04-18",2,44.736532,122.399582,"9:42","SU",4,1,4,3,18.97,109,4,2,2,1.8,2,2,1.2,"12560 _ 1 _ 2024 _ 2","NC",1438,57.1,33.5,"RMM",0,0,0,0,0,0
"12560 _ 1 _ 2024","ODF",12560,1,"BU",2024,"4/18/2024","2024-04-18",3,44.736235,122.400271,"9:51","SU",3,2,4,3,17.8,109,4,3,1,1.2,1.5,2.5,0.8,"12560 _ 1 _ 2024 _ 3","NC",1438,57.1,33.5,"SLG",0,0,0,0,0,0
"12560 _ 1 _ 2024","ODF",12560,1,"BU",2024,"4/18/2024","2024-04-18",4,44.736467,122.400723,"10:16","SU",2,1,4,3,13.67,109,3,2,1,1.7,2.3,2,1,"12560 _ 1 _ 2024 _ 4","NC",1438,57.1,33.5,"SLG",0,0,0,0,0,0
"12560 _ 1 _ 2024","ODF",12560,1,"BU",2024,"4/18/2024","2024-04-18",5,44.736975,122.400287,"10:17","SU",2,1,3,2,4.03,109,3,1,2,1.7,2.7,3,1.7,"12560 _ 1 _ 2024 _ 5","NC",1438,57.1,33.5,"JW",0,1,1,0,0,0
"12560 _ 1 _ 2024","ODF",12560,1,"BU",2024,"4/18/2024","2024-04-18",6,44.737223,122.39922,"10:36","SU",3,2,3,4,16.07,109,4,2,2,1,2.2,1.8,0.8,"12560 _ 1 _ 2024 _ 6","NC",1438,57.1,33.5,"RMM",0,1,0,1,0,0
"12560 _ 1 _ 2024","ODF",12560,1,"BU",2024,"4/18/2024","2024-04-18",7,44.737157,122.399335,"10:10","SU",3,1,4,3,19.67,109,3,3,0,1.3,1.7,2,0,"12560 _ 1 _ 2024 _ 7","NC",1438,57.1,33.5,"RMM",0,0,0,0,0,0
"12776 _ 1 _ 2024","ODF",12776,1,"BU",2024,"4/18/2024","2024-04-18",1,44.734938,122.410678,"13:18","SU",1,1,3,3,31.4,109,1,1,0,2,2,3,0,"12776 _ 1 _ 2024 _ 1","NC",1379,69.4,23.6,"JW",0,0,0,0,0,0
"12776 _ 1 _ 2024","ODF",12776,1,"BU",2024,"4/18/2024","2024-04-18",2,44.734998,122.409874,"13:49","SU",1,1,4,4,27.8,109,4,2,2,1.2,2.2,3,0.5,"12776 _ 1 _ 2024 _ 2","NC",1379,69.4,23.6,"JW",0,0,0,0,0,0
"12776 _ 1 _ 2024","ODF",12776,1,"BU",2024,"4/18/2024","2024-04-18",3,44.734828,122.410225,"14:02","SU",2,1,4,3,23.73,109,3,1,2,1,1.3,2.3,1.7,"12776 _ 1 _ 2024 _ 3","NC",1379,69.4,23.6,"RMM",0,0,0,0,0,0
"12776 _ 1 _ 2024","ODF",12776,1,"BU",2024,"4/18/2024","2024-04-18",4,44.734798,122.411173,"13:47","SU",2,3,4,3,24.53,109,4,1,3,1.5,2,2.8,1.8,"12776 _ 1 _ 2024 _ 4","NC",1379,69.4,23.6,"SLG",0,0,0,0,0,0
"12776 _ 1 _ 2024","ODF",12776,1,"BU",2024,"4/18/2024","2024-04-18",5,44.73479,122.411437,"13:09","SU",2,2,4,2,26.83,109,4,3,1,1.5,2,2.5,0.8,"12776 _ 1 _ 2024 _ 5","NC",1379,69.4,23.6,"SLG",0,0,0,0,0,0
"12776 _ 1 _ 2024","ODF",12776,1,"BU",2024,"4/18/2024","2024-04-18",6,44.735156,122.410101,"13:20","SU",1,1,4,4,17.37,109,2,1,1,1,2,1.5,0.5,"12776 _ 1 _ 2024 _ 6","NC",1379,69.4,23.6,"RMM",0,0,0,0,0,0
"12776 _ 1 _ 2024","ODF",12776,1,"BU",2024,"4/18/2024","2024-04-18",7,44.735435,122.410512,"13:43","SU",3,1,4,3,25.9,NA,NA,NA,NA,NA,NA,NA,NA,"12776 _ 1 _ 2024 _ 7","NC",1379,69.4,23.6,"RMM",0,0,0,0,0,0
"12804 _ 1 _ 2024","ODF",12804,1,"BU",2024,"4/30/2024","2024-04-30",1,44.822106,122.61463,"13:00","R",1,1,4,1,28.5,121,4,1,3,1.2,2.5,2.2,1.8,"12804 _ 1 _ 2024 _ 1","NC",1708,44.2,84,"JW",0,0,4,0,0,0
"12804 _ 1 _ 2024","ODF",12804,1,"BU",2024,"4/30/2024","2024-04-30",2,44.822406,122.61457,"13:31","R",1,1,4,1,30.03,121,2,1,1,2,2.5,3,1.5,"12804 _ 1 _ 2024 _ 2","NC",1708,44.2,84,"JW",0,0,2,0,0,0
