"site_id","date_mdy","precip_mm"
"12804 _ 1 _ 2023",2023-05-26,0
"12804 _ 1 _ 2024",2023-05-26,0
"12805 _ 1 _ 2023",2023-05-26,0
"12805 _ 1 _ 2024",2023-05-26,0
"12806 _ 1 _ 2024",2023-05-26,0
"13924 _ 1 _ 2023",2023-05-26,0
"13924 _ 1 _ 2024",2023-05-26,0
"15562 _ 1 _ 2023",2023-05-26,0
"15562 _ 1 _ 2024",2023-05-26,0
"16804 _ 1 _ 2023",2023-05-26,0
"20039 _ 1 _ 2023",2023-05-26,0
"20039 _ 1 _ 2024",2023-05-26,0
"20053 _ 1 _ 2023",2023-05-26,0
"20053 _ 1 _ 2024",2023-05-26,0
"20550 _ 1 _ 2023",2023-05-26,0
"20550 _ 1 _ 2024",2023-05-26,0
"20616 _ 1 _ 2023",2023-05-26,0
"20616 _ 1 _ 2024",2023-05-26,0
"20626 _ 1 _ 2024",2023-05-26,0
"21026 _ 1 _ 2023",2023-05-26,0
"21159 _ 1 _ 2023",2023-05-26,0
"25954 _ 1 _ 2023",2023-05-26,0
"29121 _ 1 _ 2023",2023-05-26,0
"29121 _ 1 _ 2024",2023-05-26,0
"29122 _ 1 _ 2023",2023-05-26,0
"29122 _ 1 _ 2024",2023-05-26,0
"29123 _ 1 _ 2023",2023-05-26,0
"29123 _ 1 _ 2024",2023-05-26,0
"29429 _ 1 _ 2023",2023-05-26,0
"29429 _ 1 _ 2024",2023-05-26,0
"29431 _ 1 _ 2023",2023-05-26,0
"29431 _ 1 _ 2024",2023-05-26,0
"29889 _ 1 _ 2023",2023-05-26,0
"29889 _ 1 _ 2024",2023-05-26,0
"33628 _ 1 _ 2023",2023-05-26,0
"33628 _ 1 _ 2024",2023-05-26,0
"33651 _ 1 _ 2023",2023-05-26,0
"33651 _ 1 _ 2024",2023-05-26,0
"33689 _ 1 _ 2023",2023-05-26,0
"33689 _ 1 _ 2024",2023-05-26,0
"33754 _ 1 _ 2023",2023-05-26,0
"33810 _ 1 _ 2023",2023-05-26,0
"33810 _ 1 _ 2024",2023-05-26,0
"34007 _ 1 _ 2023",2023-05-26,0
"34007 _ 1 _ 2024",2023-05-26,0
"34017 _ 1 _ 2023",2023-05-26,0
"34017 _ 1 _ 2024",2023-05-26,0
"408143 _ 1 _ 2023",2023-05-26,0
"408143 _ 1 _ 2024",2023-05-26,0
"408161 _ 1 _ 2023",2023-05-26,0
"408162 _ 1 _ 2023",2023-05-26,0
"408162 _ 1 _ 2024",2023-05-26,0
"408178 _ 1 _ 2023",2023-05-26,0
"408178 _ 1 _ 2024",2023-05-26,0
"408178 _ 2 _ 2023",2023-05-26,0
"408178 _ 2 _ 2024",2023-05-26,0
"408180 _ 1 _ 2023",2023-05-26,0
"408180 _ 1 _ 2024",2023-05-26,0
"9757 _ 1 _ 2023",2023-05-26,0
"9757 _ 1 _ 2024",2023-05-26,0
"10024 _ 1 _ 2023",2023-05-27,1.57
"10024 _ 1 _ 2024",2023-05-27,1.15
"10078 _ 1 _ 2023",2023-05-27,1.15
"10078 _ 1 _ 2024",2023-05-27,1.15
"10153 _ 1 _ 2023",2023-05-27,0.62
"10153 _ 1 _ 2024",2023-05-27,0.62
"10185 _ 1 _ 2023",2023-05-27,0.86
"10185 _ 1 _ 2024",2023-05-27,0.86
"10258 _ 1 _ 2023",2023-05-27,2.5
"10302 _ 1 _ 2023",2023-05-27,0.63
"10302 _ 1 _ 2024",2023-05-27,0.63
"10399 _ 1 _ 2023",2023-05-27,2.08
"10399 _ 1 _ 2024",2023-05-27,2.08
"10403 _ 1 _ 2023",2023-05-27,1.79
"10403 _ 1 _ 2024",2023-05-27,1.79
"10422 _ 1 _ 2023",2023-05-27,1.15
"10422 _ 1 _ 2024",2023-05-27,1.15
"10422 _ 2 _ 2024",2023-05-27,1.15
"10439 _ 1 _ 2023",2023-05-27,0.62
"10439 _ 1 _ 2024",2023-05-27,0.62
"10444 _ 1 _ 2023",2023-05-27,1.79
"10444 _ 1 _ 2024",2023-05-27,1.79
"10463 _ 1 _ 2024",2023-05-27,1.15
"10467 _ 1 _ 2023",2023-05-27,1.15
"10467 _ 1 _ 2024",2023-05-27,1.15
"10471 _ 1 _ 2024",2023-05-27,1.15
"10471 _ 2 _ 2024",2023-05-27,1.15
"10488 _ 1 _ 2023",2023-05-27,1.79
"10498 _ 1 _ 2023",2023-05-27,1.48
"10506 _ 1 _ 2023",2023-05-27,1.15
"10506 _ 1 _ 2024",2023-05-27,1.15
"10550 _ 1 _ 2023",2023-05-27,1.15
"10553 _ 1 _ 2023",2023-05-27,1.48
"10597 _ 1 _ 2023",2023-05-27,0.86
"10597 _ 1 _ 2024",2023-05-27,0.86
"10956 _ 1 _ 2023",2023-05-27,1.15
"10956 _ 1 _ 2024",2023-05-27,1.15
"10963 _ 1 _ 2023",2023-05-27,1.79
"10965 _ 1 _ 2023",2023-05-27,1.48
"10968 _ 1 _ 2023",2023-05-27,2.08
"10968 _ 1 _ 2024",2023-05-27,2.08
"11079 _ 1 _ 2023",2023-05-27,2.5
"11081 _ 1 _ 2024",2023-05-27,2.5
"11084 _ 1 _ 2024",2023-05-27,2.5
"12033 _ 1 _ 2023",2023-05-27,0.35
"12033 _ 1 _ 2024",2023-05-27,0.35
"12098 _ 1 _ 2023",2023-05-27,0
"12098 _ 1 _ 2024",2023-05-27,0
"12213 _ 1 _ 2023",2023-05-27,3.62
"12213 _ 1 _ 2024",2023-05-27,3.62
"12239 _ 1 _ 2023",2023-05-27,3.62
"12239 _ 1 _ 2024",2023-05-27,3.62
"12349 _ 1 _ 2023",2023-05-27,0
"12349 _ 1 _ 2024",2023-05-27,0
"12351 _ 1 _ 2023",2023-05-27,0
"12362 _ 1 _ 2023",2023-05-27,0.62
"12362 _ 1 _ 2024",2023-05-27,0.62
"12364 _ 1 _ 2023",2023-05-27,0.62
"12364 _ 1 _ 2024",2023-05-27,0.62
"12392 _ 1 _ 2023",2023-05-27,0.39
"12421 _ 1 _ 2023",2023-05-27,0.35
"12421 _ 1 _ 2024",2023-05-27,0.35
"12441 _ 1 _ 2023",2023-05-27,0.42
"12441 _ 1 _ 2024",2023-05-27,0.42
"12560 _ 1 _ 2023",2023-05-27,0.31
"12560 _ 1 _ 2024",2023-05-27,0.31
"12776 _ 1 _ 2024",2023-05-27,0.31
"12804 _ 1 _ 2023",2023-05-27,0
"12804 _ 1 _ 2024",2023-05-27,0
"12805 _ 1 _ 2023",2023-05-27,0
"12805 _ 1 _ 2024",2023-05-27,0
"12806 _ 1 _ 2024",2023-05-27,0
"13924 _ 1 _ 2023",2023-05-27,5.29
"13924 _ 1 _ 2024",2023-05-27,5.29
"15562 _ 1 _ 2023",2023-05-27,4.56
"15562 _ 1 _ 2024",2023-05-27,4.56
"16804 _ 1 _ 2023",2023-05-27,2.16
"20039 _ 1 _ 2023",2023-05-27,0
"20039 _ 1 _ 2024",2023-05-27,0
"20053 _ 1 _ 2023",2023-05-27,0
"20053 _ 1 _ 2024",2023-05-27,0
"20550 _ 1 _ 2023",2023-05-27,0
"20550 _ 1 _ 2024",2023-05-27,0
"20616 _ 1 _ 2023",2023-05-27,0
"20616 _ 1 _ 2024",2023-05-27,0
"20626 _ 1 _ 2024",2023-05-27,0.33
"21026 _ 1 _ 2023",2023-05-27,0
"21159 _ 1 _ 2023",2023-05-27,0
"25954 _ 1 _ 2023",2023-05-27,0.67
"29121 _ 1 _ 2023",2023-05-27,0
"29121 _ 1 _ 2024",2023-05-27,0
"29122 _ 1 _ 2023",2023-05-27,0
"29122 _ 1 _ 2024",2023-05-27,0
"29123 _ 1 _ 2023",2023-05-27,0
"29123 _ 1 _ 2024",2023-05-27,0
"29429 _ 1 _ 2023",2023-05-27,0
"29429 _ 1 _ 2024",2023-05-27,0
"29431 _ 1 _ 2023",2023-05-27,0
"29431 _ 1 _ 2024",2023-05-27,0
"29889 _ 1 _ 2023",2023-05-27,0
"29889 _ 1 _ 2024",2023-05-27,0
"33628 _ 1 _ 2023",2023-05-27,0.17
"33628 _ 1 _ 2024",2023-05-27,0.17
"33651 _ 1 _ 2023",2023-05-27,0.17
"33651 _ 1 _ 2024",2023-05-27,0.17
"33689 _ 1 _ 2023",2023-05-27,0.63
"33689 _ 1 _ 2024",2023-05-27,0.63
"33754 _ 1 _ 2023",2023-05-27,0.75
"33810 _ 1 _ 2023",2023-05-27,0.62
"33810 _ 1 _ 2024",2023-05-27,0.63
"34007 _ 1 _ 2023",2023-05-27,0.63
"34007 _ 1 _ 2024",2023-05-27,0.63
"34017 _ 1 _ 2023",2023-05-27,2.51
"34017 _ 1 _ 2024",2023-05-27,2.51
"408143 _ 1 _ 2023",2023-05-27,0.65
"408143 _ 1 _ 2024",2023-05-27,0.65
"408161 _ 1 _ 2023",2023-05-27,0.65
"408162 _ 1 _ 2023",2023-05-27,0.63
"408162 _ 1 _ 2024",2023-05-27,0.63
"408178 _ 1 _ 2023",2023-05-27,0.17
"408178 _ 1 _ 2024",2023-05-27,0.17
"408178 _ 2 _ 2023",2023-05-27,0.17
"408178 _ 2 _ 2024",2023-05-27,0.17
"408180 _ 1 _ 2023",2023-05-27,0.17
"408180 _ 1 _ 2024",2023-05-27,0.17
"9757 _ 1 _ 2023",2023-05-27,0.17
"9757 _ 1 _ 2024",2023-05-27,0.17
"10024 _ 1 _ 2023",2023-05-28,0
"10024 _ 1 _ 2024",2023-05-28,0
"10078 _ 1 _ 2023",2023-05-28,0
"10078 _ 1 _ 2024",2023-05-28,0
"10153 _ 1 _ 2023",2023-05-28,0
"10153 _ 1 _ 2024",2023-05-28,0
"10185 _ 1 _ 2023",2023-05-28,0
"10185 _ 1 _ 2024",2023-05-28,0
"10258 _ 1 _ 2023",2023-05-28,0
"10302 _ 1 _ 2023",2023-05-28,0
"10302 _ 1 _ 2024",2023-05-28,0
"10399 _ 1 _ 2023",2023-05-28,0
"10399 _ 1 _ 2024",2023-05-28,0
"10403 _ 1 _ 2023",2023-05-28,0
"10403 _ 1 _ 2024",2023-05-28,0
"10422 _ 1 _ 2023",2023-05-28,0
"10422 _ 1 _ 2024",2023-05-28,0
"10422 _ 2 _ 2024",2023-05-28,0
"10439 _ 1 _ 2023",2023-05-28,0
"10439 _ 1 _ 2024",2023-05-28,0
"10444 _ 1 _ 2023",2023-05-28,0
"10444 _ 1 _ 2024",2023-05-28,0
"10463 _ 1 _ 2024",2023-05-28,0
"10467 _ 1 _ 2023",2023-05-28,0
"10467 _ 1 _ 2024",2023-05-28,0
"10471 _ 1 _ 2024",2023-05-28,0
"10471 _ 2 _ 2024",2023-05-28,0
"10488 _ 1 _ 2023",2023-05-28,0
"10498 _ 1 _ 2023",2023-05-28,0
"10506 _ 1 _ 2023",2023-05-28,0
"10506 _ 1 _ 2024",2023-05-28,0
"10550 _ 1 _ 2023",2023-05-28,0
"10553 _ 1 _ 2023",2023-05-28,0
"10597 _ 1 _ 2023",2023-05-28,0
"10597 _ 1 _ 2024",2023-05-28,0
"10956 _ 1 _ 2023",2023-05-28,0
"10956 _ 1 _ 2024",2023-05-28,0
"10963 _ 1 _ 2023",2023-05-28,0
"10965 _ 1 _ 2023",2023-05-28,0
"10968 _ 1 _ 2023",2023-05-28,0
"10968 _ 1 _ 2024",2023-05-28,0
"11079 _ 1 _ 2023",2023-05-28,0
"11081 _ 1 _ 2024",2023-05-28,0
"11084 _ 1 _ 2024",2023-05-28,0
"12033 _ 1 _ 2023",2023-05-28,0
"12033 _ 1 _ 2024",2023-05-28,0
"12098 _ 1 _ 2023",2023-05-28,0
"12098 _ 1 _ 2024",2023-05-28,0
"12213 _ 1 _ 2023",2023-05-28,0
"12213 _ 1 _ 2024",2023-05-28,0
"12239 _ 1 _ 2023",2023-05-28,0
"12239 _ 1 _ 2024",2023-05-28,0
"12349 _ 1 _ 2023",2023-05-28,0
"12349 _ 1 _ 2024",2023-05-28,0
"12351 _ 1 _ 2023",2023-05-28,0
"12362 _ 1 _ 2023",2023-05-28,0
"12362 _ 1 _ 2024",2023-05-28,0
"12364 _ 1 _ 2023",2023-05-28,0
"12364 _ 1 _ 2024",2023-05-28,0
"12392 _ 1 _ 2023",2023-05-28,0
"12421 _ 1 _ 2023",2023-05-28,0
"12421 _ 1 _ 2024",2023-05-28,0
"12441 _ 1 _ 2023",2023-05-28,0
"12441 _ 1 _ 2024",2023-05-28,0
"12560 _ 1 _ 2023",2023-05-28,0
"12560 _ 1 _ 2024",2023-05-28,0
"12776 _ 1 _ 2024",2023-05-28,0
"12804 _ 1 _ 2023",2023-05-28,0
"12804 _ 1 _ 2024",2023-05-28,0
"12805 _ 1 _ 2023",2023-05-28,0
"12805 _ 1 _ 2024",2023-05-28,0
"12806 _ 1 _ 2024",2023-05-28,0
"13924 _ 1 _ 2023",2023-05-28,0
"13924 _ 1 _ 2024",2023-05-28,0
"15562 _ 1 _ 2023",2023-05-28,0
"15562 _ 1 _ 2024",2023-05-28,0
"16804 _ 1 _ 2023",2023-05-28,0
"20039 _ 1 _ 2023",2023-05-28,0
"20039 _ 1 _ 2024",2023-05-28,0
"20053 _ 1 _ 2023",2023-05-28,0
"20053 _ 1 _ 2024",2023-05-28,0
"20550 _ 1 _ 2023",2023-05-28,0
"20550 _ 1 _ 2024",2023-05-28,0
"20616 _ 1 _ 2023",2023-05-28,0
"20616 _ 1 _ 2024",2023-05-28,0
"20626 _ 1 _ 2024",2023-05-28,0
"21026 _ 1 _ 2023",2023-05-28,0
"21159 _ 1 _ 2023",2023-05-28,0
"25954 _ 1 _ 2023",2023-05-28,0
"29121 _ 1 _ 2023",2023-05-28,0
"29121 _ 1 _ 2024",2023-05-28,0
"29122 _ 1 _ 2023",2023-05-28,0
"29122 _ 1 _ 2024",2023-05-28,0
"29123 _ 1 _ 2023",2023-05-28,0
"29123 _ 1 _ 2024",2023-05-28,0
"29429 _ 1 _ 2023",2023-05-28,0
"29429 _ 1 _ 2024",2023-05-28,0
"29431 _ 1 _ 2023",2023-05-28,0
"29431 _ 1 _ 2024",2023-05-28,0
"29889 _ 1 _ 2023",2023-05-28,0
"29889 _ 1 _ 2024",2023-05-28,0
"33628 _ 1 _ 2023",2023-05-28,0
"33628 _ 1 _ 2024",2023-05-28,0
"33651 _ 1 _ 2023",2023-05-28,0
"33651 _ 1 _ 2024",2023-05-28,0
"33689 _ 1 _ 2023",2023-05-28,0
"33689 _ 1 _ 2024",2023-05-28,0
"33754 _ 1 _ 2023",2023-05-28,0
"33810 _ 1 _ 2023",2023-05-28,0
"33810 _ 1 _ 2024",2023-05-28,0
"34007 _ 1 _ 2023",2023-05-28,0
"34007 _ 1 _ 2024",2023-05-28,0
"34017 _ 1 _ 2023",2023-05-28,0
"34017 _ 1 _ 2024",2023-05-28,0
"408143 _ 1 _ 2023",2023-05-28,0
"408143 _ 1 _ 2024",2023-05-28,0
"408161 _ 1 _ 2023",2023-05-28,0
"408162 _ 1 _ 2023",2023-05-28,0
"408162 _ 1 _ 2024",2023-05-28,0
"408178 _ 1 _ 2023",2023-05-28,0
"408178 _ 1 _ 2024",2023-05-28,0
"408178 _ 2 _ 2023",2023-05-28,0
"408178 _ 2 _ 2024",2023-05-28,0
"408180 _ 1 _ 2023",2023-05-28,0
"408180 _ 1 _ 2024",2023-05-28,0
"9757 _ 1 _ 2023",2023-05-28,0
"9757 _ 1 _ 2024",2023-05-28,0
"10024 _ 1 _ 2023",2023-05-29,0
"10024 _ 1 _ 2024",2023-05-29,0
"10078 _ 1 _ 2023",2023-05-29,0
"10078 _ 1 _ 2024",2023-05-29,0
"10153 _ 1 _ 2023",2023-05-29,0
"10153 _ 1 _ 2024",2023-05-29,0
"10185 _ 1 _ 2023",2023-05-29,0
"10185 _ 1 _ 2024",2023-05-29,0
"10258 _ 1 _ 2023",2023-05-29,0
"10302 _ 1 _ 2023",2023-05-29,0
"10302 _ 1 _ 2024",2023-05-29,0
"10399 _ 1 _ 2023",2023-05-29,0
"10399 _ 1 _ 2024",2023-05-29,0
"10403 _ 1 _ 2023",2023-05-29,0
"10403 _ 1 _ 2024",2023-05-29,0
"10422 _ 1 _ 2023",2023-05-29,0
"10422 _ 1 _ 2024",2023-05-29,0
"10422 _ 2 _ 2024",2023-05-29,0
"10439 _ 1 _ 2023",2023-05-29,0
"10439 _ 1 _ 2024",2023-05-29,0
"10444 _ 1 _ 2023",2023-05-29,0
"10444 _ 1 _ 2024",2023-05-29,0
"10463 _ 1 _ 2024",2023-05-29,0
"10467 _ 1 _ 2023",2023-05-29,0
"10467 _ 1 _ 2024",2023-05-29,0
"10471 _ 1 _ 2024",2023-05-29,0
"10471 _ 2 _ 2024",2023-05-29,0
"10488 _ 1 _ 2023",2023-05-29,0
"10498 _ 1 _ 2023",2023-05-29,0
"10506 _ 1 _ 2023",2023-05-29,0
"10506 _ 1 _ 2024",2023-05-29,0
"10550 _ 1 _ 2023",2023-05-29,0
"10553 _ 1 _ 2023",2023-05-29,0
"10597 _ 1 _ 2023",2023-05-29,0
"10597 _ 1 _ 2024",2023-05-29,0
"10956 _ 1 _ 2023",2023-05-29,0
"10956 _ 1 _ 2024",2023-05-29,0
"10963 _ 1 _ 2023",2023-05-29,0
"10965 _ 1 _ 2023",2023-05-29,0
"10968 _ 1 _ 2023",2023-05-29,0
"10968 _ 1 _ 2024",2023-05-29,0
"11079 _ 1 _ 2023",2023-05-29,0
"11081 _ 1 _ 2024",2023-05-29,0
"11084 _ 1 _ 2024",2023-05-29,0
"12033 _ 1 _ 2023",2023-05-29,0
"12033 _ 1 _ 2024",2023-05-29,0
"12098 _ 1 _ 2023",2023-05-29,0
"12098 _ 1 _ 2024",2023-05-29,0
"12213 _ 1 _ 2023",2023-05-29,0
"12213 _ 1 _ 2024",2023-05-29,0
"12239 _ 1 _ 2023",2023-05-29,0
"12239 _ 1 _ 2024",2023-05-29,0
"12349 _ 1 _ 2023",2023-05-29,0
"12349 _ 1 _ 2024",2023-05-29,0
"12351 _ 1 _ 2023",2023-05-29,0
"12362 _ 1 _ 2023",2023-05-29,0
"12362 _ 1 _ 2024",2023-05-29,0
"12364 _ 1 _ 2023",2023-05-29,0
"12364 _ 1 _ 2024",2023-05-29,0
"12392 _ 1 _ 2023",2023-05-29,0
"12421 _ 1 _ 2023",2023-05-29,0
"12421 _ 1 _ 2024",2023-05-29,0
"12441 _ 1 _ 2023",2023-05-29,0
"12441 _ 1 _ 2024",2023-05-29,0
"12560 _ 1 _ 2023",2023-05-29,0
"12560 _ 1 _ 2024",2023-05-29,0
"12776 _ 1 _ 2024",2023-05-29,0
"12804 _ 1 _ 2023",2023-05-29,0
"12804 _ 1 _ 2024",2023-05-29,0
"12805 _ 1 _ 2023",2023-05-29,0
"12805 _ 1 _ 2024",2023-05-29,0
"12806 _ 1 _ 2024",2023-05-29,0
"13924 _ 1 _ 2023",2023-05-29,0
"13924 _ 1 _ 2024",2023-05-29,0
"15562 _ 1 _ 2023",2023-05-29,0
"15562 _ 1 _ 2024",2023-05-29,0
"16804 _ 1 _ 2023",2023-05-29,0
"20039 _ 1 _ 2023",2023-05-29,0
"20039 _ 1 _ 2024",2023-05-29,0
"20053 _ 1 _ 2023",2023-05-29,0
"20053 _ 1 _ 2024",2023-05-29,0
"20550 _ 1 _ 2023",2023-05-29,0
"20550 _ 1 _ 2024",2023-05-29,0
"20616 _ 1 _ 2023",2023-05-29,0
"20616 _ 1 _ 2024",2023-05-29,0
"20626 _ 1 _ 2024",2023-05-29,0
"21026 _ 1 _ 2023",2023-05-29,0
"21159 _ 1 _ 2023",2023-05-29,0
"25954 _ 1 _ 2023",2023-05-29,0
"29121 _ 1 _ 2023",2023-05-29,0
"29121 _ 1 _ 2024",2023-05-29,0
"29122 _ 1 _ 2023",2023-05-29,0
"29122 _ 1 _ 2024",2023-05-29,0
"29123 _ 1 _ 2023",2023-05-29,0
"29123 _ 1 _ 2024",2023-05-29,0
"29429 _ 1 _ 2023",2023-05-29,0
"29429 _ 1 _ 2024",2023-05-29,0
"29431 _ 1 _ 2023",2023-05-29,0
"29431 _ 1 _ 2024",2023-05-29,0
"29889 _ 1 _ 2023",2023-05-29,0
"29889 _ 1 _ 2024",2023-05-29,0
"33628 _ 1 _ 2023",2023-05-29,0
"33628 _ 1 _ 2024",2023-05-29,0
"33651 _ 1 _ 2023",2023-05-29,0
"33651 _ 1 _ 2024",2023-05-29,0
"33689 _ 1 _ 2023",2023-05-29,0
"33689 _ 1 _ 2024",2023-05-29,0
"33754 _ 1 _ 2023",2023-05-29,0
"33810 _ 1 _ 2023",2023-05-29,0
"33810 _ 1 _ 2024",2023-05-29,0
"34007 _ 1 _ 2023",2023-05-29,0
"34007 _ 1 _ 2024",2023-05-29,0
"34017 _ 1 _ 2023",2023-05-29,0
"34017 _ 1 _ 2024",2023-05-29,0
"408143 _ 1 _ 2023",2023-05-29,0
"408143 _ 1 _ 2024",2023-05-29,0
"408161 _ 1 _ 2023",2023-05-29,0
"408162 _ 1 _ 2023",2023-05-29,0
"408162 _ 1 _ 2024",2023-05-29,0
"408178 _ 1 _ 2023",2023-05-29,0
"408178 _ 1 _ 2024",2023-05-29,0
"408178 _ 2 _ 2023",2023-05-29,0
"408178 _ 2 _ 2024",2023-05-29,0
"408180 _ 1 _ 2023",2023-05-29,0
"408180 _ 1 _ 2024",2023-05-29,0
"9757 _ 1 _ 2023",2023-05-29,0
"9757 _ 1 _ 2024",2023-05-29,0
"10024 _ 1 _ 2023",2023-05-30,0
"10024 _ 1 _ 2024",2023-05-30,0
"10078 _ 1 _ 2023",2023-05-30,0
"10078 _ 1 _ 2024",2023-05-30,0
"10153 _ 1 _ 2023",2023-05-30,0
"10153 _ 1 _ 2024",2023-05-30,0
"10185 _ 1 _ 2023",2023-05-30,0
"10185 _ 1 _ 2024",2023-05-30,0
"10258 _ 1 _ 2023",2023-05-30,0
"10302 _ 1 _ 2023",2023-05-30,0
"10302 _ 1 _ 2024",2023-05-30,0
"10399 _ 1 _ 2023",2023-05-30,0
"10399 _ 1 _ 2024",2023-05-30,0
"10403 _ 1 _ 2023",2023-05-30,0
"10403 _ 1 _ 2024",2023-05-30,0
"10422 _ 1 _ 2023",2023-05-30,0
"10422 _ 1 _ 2024",2023-05-30,0
"10422 _ 2 _ 2024",2023-05-30,0
"10439 _ 1 _ 2023",2023-05-30,0
"10439 _ 1 _ 2024",2023-05-30,0
"10444 _ 1 _ 2023",2023-05-30,0
"10444 _ 1 _ 2024",2023-05-30,0
"10463 _ 1 _ 2024",2023-05-30,0
"10467 _ 1 _ 2023",2023-05-30,0
"10467 _ 1 _ 2024",2023-05-30,0
"10471 _ 1 _ 2024",2023-05-30,0
"10471 _ 2 _ 2024",2023-05-30,0
"10488 _ 1 _ 2023",2023-05-30,0
"10498 _ 1 _ 2023",2023-05-30,0
"10506 _ 1 _ 2023",2023-05-30,0
"10506 _ 1 _ 2024",2023-05-30,0
"10550 _ 1 _ 2023",2023-05-30,0
"10553 _ 1 _ 2023",2023-05-30,0
"10597 _ 1 _ 2023",2023-05-30,0
"10597 _ 1 _ 2024",2023-05-30,0
"10956 _ 1 _ 2023",2023-05-30,0
"10956 _ 1 _ 2024",2023-05-30,0
"10963 _ 1 _ 2023",2023-05-30,0
"10965 _ 1 _ 2023",2023-05-30,0
"10968 _ 1 _ 2023",2023-05-30,0
"10968 _ 1 _ 2024",2023-05-30,0
"11079 _ 1 _ 2023",2023-05-30,0
"11081 _ 1 _ 2024",2023-05-30,0
"11084 _ 1 _ 2024",2023-05-30,0
"12033 _ 1 _ 2023",2023-05-30,0
"12033 _ 1 _ 2024",2023-05-30,0
"12098 _ 1 _ 2023",2023-05-30,0
"12098 _ 1 _ 2024",2023-05-30,0
"12213 _ 1 _ 2023",2023-05-30,0
"12213 _ 1 _ 2024",2023-05-30,0
"12239 _ 1 _ 2023",2023-05-30,0
"12239 _ 1 _ 2024",2023-05-30,0
"12349 _ 1 _ 2023",2023-05-30,0
"12349 _ 1 _ 2024",2023-05-30,0
"12351 _ 1 _ 2023",2023-05-30,0
"12362 _ 1 _ 2023",2023-05-30,0
"12362 _ 1 _ 2024",2023-05-30,0
"12364 _ 1 _ 2023",2023-05-30,0
"12364 _ 1 _ 2024",2023-05-30,0
"12392 _ 1 _ 2023",2023-05-30,0
"12421 _ 1 _ 2023",2023-05-30,0
"12421 _ 1 _ 2024",2023-05-30,0
"12441 _ 1 _ 2023",2023-05-30,0
"12441 _ 1 _ 2024",2023-05-30,0
"12560 _ 1 _ 2023",2023-05-30,0
"12560 _ 1 _ 2024",2023-05-30,0
"12776 _ 1 _ 2024",2023-05-30,0
"12804 _ 1 _ 2023",2023-05-30,0
"12804 _ 1 _ 2024",2023-05-30,0
"12805 _ 1 _ 2023",2023-05-30,0
"12805 _ 1 _ 2024",2023-05-30,0
"12806 _ 1 _ 2024",2023-05-30,0
"13924 _ 1 _ 2023",2023-05-30,0
"13924 _ 1 _ 2024",2023-05-30,0
"15562 _ 1 _ 2023",2023-05-30,0
"15562 _ 1 _ 2024",2023-05-30,0
"16804 _ 1 _ 2023",2023-05-30,0
"20039 _ 1 _ 2023",2023-05-30,0
"20039 _ 1 _ 2024",2023-05-30,0
"20053 _ 1 _ 2023",2023-05-30,0
"20053 _ 1 _ 2024",2023-05-30,0
"20550 _ 1 _ 2023",2023-05-30,0
"20550 _ 1 _ 2024",2023-05-30,0
"20616 _ 1 _ 2023",2023-05-30,0
"20616 _ 1 _ 2024",2023-05-30,0
"20626 _ 1 _ 2024",2023-05-30,0
"21026 _ 1 _ 2023",2023-05-30,0
"21159 _ 1 _ 2023",2023-05-30,0
"25954 _ 1 _ 2023",2023-05-30,0
"29121 _ 1 _ 2023",2023-05-30,0
"29121 _ 1 _ 2024",2023-05-30,0
"29122 _ 1 _ 2023",2023-05-30,0
"29122 _ 1 _ 2024",2023-05-30,0
"29123 _ 1 _ 2023",2023-05-30,0
"29123 _ 1 _ 2024",2023-05-30,0
"29429 _ 1 _ 2023",2023-05-30,0
"29429 _ 1 _ 2024",2023-05-30,0
"29431 _ 1 _ 2023",2023-05-30,0
"29431 _ 1 _ 2024",2023-05-30,0
"29889 _ 1 _ 2023",2023-05-30,0
"29889 _ 1 _ 2024",2023-05-30,0
"33628 _ 1 _ 2023",2023-05-30,0
"33628 _ 1 _ 2024",2023-05-30,0
"33651 _ 1 _ 2023",2023-05-30,0
"33651 _ 1 _ 2024",2023-05-30,0
"33689 _ 1 _ 2023",2023-05-30,0
"33689 _ 1 _ 2024",2023-05-30,0
"33754 _ 1 _ 2023",2023-05-30,0
"33810 _ 1 _ 2023",2023-05-30,0
"33810 _ 1 _ 2024",2023-05-30,0
"34007 _ 1 _ 2023",2023-05-30,0
"34007 _ 1 _ 2024",2023-05-30,0
"34017 _ 1 _ 2023",2023-05-30,0
"34017 _ 1 _ 2024",2023-05-30,0
"408143 _ 1 _ 2023",2023-05-30,0
"408143 _ 1 _ 2024",2023-05-30,0
"408161 _ 1 _ 2023",2023-05-30,0
"408162 _ 1 _ 2023",2023-05-30,0
"408162 _ 1 _ 2024",2023-05-30,0
"408178 _ 1 _ 2023",2023-05-30,0
"408178 _ 1 _ 2024",2023-05-30,0
"408178 _ 2 _ 2023",2023-05-30,0
"408178 _ 2 _ 2024",2023-05-30,0
"408180 _ 1 _ 2023",2023-05-30,0
"408180 _ 1 _ 2024",2023-05-30,0
"9757 _ 1 _ 2023",2023-05-30,0
"9757 _ 1 _ 2024",2023-05-30,0
"10024 _ 1 _ 2023",2023-05-31,0
"10024 _ 1 _ 2024",2023-05-31,0
"10078 _ 1 _ 2023",2023-05-31,0
"10078 _ 1 _ 2024",2023-05-31,0
"10153 _ 1 _ 2023",2023-05-31,0
"10153 _ 1 _ 2024",2023-05-31,0
