"plot_id","site_id","landowner","tree_farm","stand","subplot","trt","year","date","date_mdy","lat","long","weather","elev","temp","hum","canopy_cov","veg_cov","dwd_cov","fwd_cov","soil_moist_avg","obs","PLDU","ENES","OSS","TAGR","AMGR","ANFE"
"29431 _ 1 _ 2024 _ 6","29431 _ 1 _ 2024","BLM","SP",29431,6,"UU",2024,"4/2/2024",2024-04-02,44.649067,122.670565,"SU",1711,67.9,49.7,3,4,2,3,35.8,"SLG",0,0,0,0,0,0
"29431 _ 1 _ 2024 _ 7","29431 _ 1 _ 2024","BLM","SP",29431,7,"UU",2024,"4/2/2024",2024-04-02,44.648866,122.670227,"SU",1711,67.9,49.7,2,3,2,2,34.13,"SLG",0,0,0,0,0,0
"29889 _ 1 _ 2023 _ 1","29889 _ 1 _ 2023","BLM","SP",29889,1,"UU",2023,"5/18/2023",2023-05-18,44.637141,122.662706,"S",1752,58.6,82.2,2,4,2,2,23.53333333,NA,0,0,0,0,0,0
"29889 _ 1 _ 2023 _ 2","29889 _ 1 _ 2023","BLM","SP",29889,2,"UU",2023,"5/18/2023",2023-05-18,44.637359,122.66255,"S",1773,57.8,83.5,2,2,3,2,22.33333333,NA,0,0,0,0,0,0
"29889 _ 1 _ 2023 _ 3","29889 _ 1 _ 2023","BLM","SP",29889,3,"UU",2023,"5/18/2023",2023-05-18,44.637,122.66254,"S",1749,61.1,71.7,3,2,1,3,25.03333333,NA,0,0,0,0,0,0
"29889 _ 1 _ 2023 _ 4","29889 _ 1 _ 2023","BLM","SP",29889,4,"UU",2023,"5/18/2023",2023-05-18,44.63689,122.66293,"S",1741,59.6,75.8,1,3,1,2,27.23333333,NA,0,1,0,0,0,0
"29889 _ 1 _ 2023 _ 5","29889 _ 1 _ 2023","BLM","SP",29889,5,"UU",2023,"5/18/2023",2023-05-18,44.63709,122.66341,"S",1752,59.1,82.1,1,3,1,2,20.26666667,NA,0,0,0,0,0,0
"29889 _ 1 _ 2023 _ 6","29889 _ 1 _ 2023","BLM","SP",29889,6,"UU",2023,"5/18/2023",2023-05-18,44.63729,122.66327,"S",1707,59.6,76.9,2,3,3,3,19.5,NA,0,0,0,0,0,0
"29889 _ 1 _ 2023 _ 7","29889 _ 1 _ 2023","BLM","SP",29889,7,"UU",2023,"5/18/2023",2023-05-18,44.63744,122.66298,"S",1730,60.3,77.5,1,4,1,2,23,NA,0,0,0,0,0,0
"29889 _ 1 _ 2024 _ 1","29889 _ 1 _ 2024","BLM","SP",29889,1,"UU",2024,"4/16/2024",2024-04-16,44.637613,122.66338,"C",1711,48.6,58.1,1,4,2,3,25.2,"JW",0,1,0,0,0,0
"29889 _ 1 _ 2024 _ 2","29889 _ 1 _ 2024","BLM","SP",29889,2,"UU",2024,"4/16/2024",2024-04-16,44.63759,122.663292,"C",1711,48.6,58.1,1,4,2,2,22.53,"JW",0,0,0,0,0,0
"29889 _ 1 _ 2024 _ 3","29889 _ 1 _ 2024","BLM","SP",29889,3,"UU",2024,"4/16/2024",2024-04-16,44.63732,122.663545,"C",1711,48.6,58.1,3,4,3,3,23.77,"SLG",0,0,0,0,0,0
"29889 _ 1 _ 2024 _ 4","29889 _ 1 _ 2024","BLM","SP",29889,4,"UU",2024,"4/16/2024",2024-04-16,44.6374,122.66355,"PC",1711,48.6,58.1,3,4,2,2,24.8,"SLG",0,1,0,0,0,0
"29889 _ 1 _ 2024 _ 5","29889 _ 1 _ 2024","BLM","SP",29889,5,"UU",2024,"4/16/2024",2024-04-16,44.637676,122.663734,"C",1711,48.6,58.1,3,3,2,3,20.37,"SLG",0,0,0,0,0,0
"29889 _ 1 _ 2024 _ 6","29889 _ 1 _ 2024","BLM","SP",29889,6,"UU",2024,"4/16/2024",2024-04-16,44.637864,122.663564,"C",1711,48.6,58.1,2,3,2,2,28.4,"RMM",0,0,1,0,0,0
"29889 _ 1 _ 2024 _ 7","29889 _ 1 _ 2024","BLM","SP",29889,7,"UU",2024,"4/16/2024",2024-04-16,44.63756,122.662914,"C",1711,48.6,58.1,3,4,2,2,28.5,"RMM",0,0,0,0,0,0
"33628 _ 1 _ 2023 _ 1","33628 _ 1 _ 2023","PB","CL",33628,1,"HB",2023,"4/6/2023",2023-04-06,45.19673,122.28101,"R",1657,46.1,74.6,0,1,1,1,29.76666667,NA,0,0,0,0,0,0
"33628 _ 1 _ 2023 _ 2","33628 _ 1 _ 2023","PB","CL",33628,2,"HB",2023,"4/6/2023",2023-04-06,45.19683,122.28061,"R",1686,46.1,82.6,0,1,1,1,29.13333333,NA,0,0,4,0,0,0
"33628 _ 1 _ 2023 _ 3","33628 _ 1 _ 2023","PB","CL",33628,3,"HB",2023,"4/6/2023",2023-04-06,45.196531,122.280692,"R",1650,46.5,84.9,0,1,1,1,29.93333333,NA,0,0,0,0,0,0
"33628 _ 1 _ 2023 _ 4","33628 _ 1 _ 2023","PB","CL",33628,4,"HB",2023,"4/6/2023",2023-04-06,45.196377,122.281126,"R",1641,46.9,82.7,0,2,1,1,29.83333333,NA,0,0,0,0,0,0
"33628 _ 1 _ 2023 _ 5","33628 _ 1 _ 2023","PB","CL",33628,5,"HB",2023,"4/6/2023",2023-04-06,45.196482,122.281447,"R",1629,46.5,89,0,1,1,1,28.73333333,NA,0,0,0,0,0,0
"33628 _ 1 _ 2023 _ 6","33628 _ 1 _ 2023","PB","CL",33628,6,"HB",2023,"4/6/2023",2023-04-06,45.19684,122.28139,"R",1636,46.1,92.7,0,1,1,1,29.36666667,NA,0,0,0,0,0,0
"33628 _ 1 _ 2023 _ 7","33628 _ 1 _ 2023","PB","CL",33628,7,"HB",2023,"4/6/2023",2023-04-06,45.19701,122.28103,"R",1663,45,85.5,0,1,1,1,29.16666667,NA,0,0,0,0,0,0
"33628 _ 1 _ 2024 _ 1","33628 _ 1 _ 2024","PB","CL",33628,1,"HB",2024,"4/23/2024",2024-04-23,45.199967,122.281082,"PC",1741,73.9,25.7,0,4,1,1,5.23,"SLG",0,0,0,0,0,0
"33628 _ 1 _ 2024 _ 2","33628 _ 1 _ 2024","PB","CL",33628,2,"HB",2024,"4/23/2024",2024-04-23,45.199628,122.280862,"SU",1741,73.9,25.7,0,4,1,1,8.8,"SLG",0,0,0,0,0,0
"33628 _ 1 _ 2024 _ 3","33628 _ 1 _ 2024","PB","CL",33628,3,"HB",2024,"4/23/2024",2024-04-23,45.199678,122.281441,"SU",1741,73.9,25.7,0,2,1,1,9.67,"JW",0,0,0,0,0,0
"33628 _ 1 _ 2024 _ 4","33628 _ 1 _ 2024","PB","CL",33628,4,"HB",2024,"4/23/2024",2024-04-23,44.199997,122.28159,"SU",1741,73.9,25.7,0,3,1,1,5.2,"JW",0,0,0,0,0,0
"33628 _ 1 _ 2024 _ 5","33628 _ 1 _ 2024","PB","CL",33628,5,"HB",2024,"4/23/2024",2024-04-23,45.200386,122.281222,"SU",1741,73.9,25.7,0,2,2,2,5.17,"RMM",0,0,0,0,0,0
"33628 _ 1 _ 2024 _ 6","33628 _ 1 _ 2024","PB","CL",33628,6,"HB",2024,"4/23/2024",2024-04-23,45.200023,122.280592,"SU",1741,73.9,25.7,0,3,2,1,4.73,"RMM",0,0,0,0,0,0
"33628 _ 1 _ 2024 _ 7","33628 _ 1 _ 2024","PB","CL",33628,7,"HB",2024,"4/23/2024",2024-04-23,45.199852,122.280446,"SU",1741,73.9,25.7,0,3,2,1,6.03,"RMM",0,0,0,0,0,0
"33651 _ 1 _ 2023 _ 1","33651 _ 1 _ 2023","PB","CL",33651,1,"HB",2023,"4/11/2023",2023-04-11,45.18903,122.26685,"PC",1828,44.8,100,0,1,1,1,24.6,NA,0,0,2,0,0,0
"33651 _ 1 _ 2023 _ 2","33651 _ 1 _ 2023","PB","CL",33651,2,"HB",2023,"4/11/2023",2023-04-11,45.18901,122.2673,"S",1863,40,96.6,0,3,1,1,30,NA,0,0,0,0,0,0
"33651 _ 1 _ 2023 _ 3","33651 _ 1 _ 2023","PB","CL",33651,3,"HB",2023,"4/11/2023",2023-04-11,45.189265,122.267152,"PC",1837,51.6,80.9,0,1,1,1,24.53333333,NA,0,1,3,0,0,0
"33651 _ 1 _ 2023 _ 4","33651 _ 1 _ 2023","PB","CL",33651,4,"HB",2023,"4/11/2023",2023-04-11,45.189339,122.26673,"S",1800,37.6,98.8,0,2,1,1,24.46666667,NA,0,0,0,0,0,0
"33651 _ 1 _ 2023 _ 5","33651 _ 1 _ 2023","PB","CL",33651,5,"HB",2023,"4/11/2023",2023-04-11,45.18906,122.26646,"SN",1825,37.1,100,0,2,1,1,27.13333333,NA,0,0,0,0,0,0
"33651 _ 1 _ 2023 _ 6","33651 _ 1 _ 2023","PB","CL",33651,6,"HB",2023,"4/11/2023",2023-04-11,45.18879,122.26659,"SN",1826,38.4,96.6,0,2,1,1,27,NA,0,0,0,0,0,0
"33651 _ 1 _ 2023 _ 7","33651 _ 1 _ 2023","PB","CL",33651,7,"HB",2023,"4/11/2023",2023-04-11,45.18872,122.26693,"PC",1856,45.8,100,0,1,1,1,25.13333333,NA,0,0,0,0,1,0
"33651 _ 1 _ 2024 _ 1","33651 _ 1 _ 2024","PB","CL",33651,1,"HB",2024,"4/23/2024",2024-04-23,45.191346,122.263034,"SU",1820,69.9,28.2,0,1,1,1,12.87,"RMM",0,0,0,0,0,0
"33651 _ 1 _ 2024 _ 2","33651 _ 1 _ 2024","PB","CL",33651,2,"HB",2024,"4/23/2024",2024-04-23,45.191626,122.263465,"SU",1820,69.9,28.2,0,1,1,1,13.1,"RMM",0,0,0,0,0,0
"33651 _ 1 _ 2024 _ 3","33651 _ 1 _ 2024","PB","CL",33651,3,"HB",2024,"4/23/2024",2024-04-23,45.191709,122.262895,"SU",1820,69.9,28.2,0,3,1,1,10.37,"JW",0,0,0,0,0,0
"33651 _ 1 _ 2024 _ 4","33651 _ 1 _ 2024","PB","CL",33651,4,"HB",2024,"4/23/2024",2024-04-23,45.191528,122.262217,"SU",1820,69.9,28.2,0,3,1,1,16,"JW",0,0,3,0,0,0
"33651 _ 1 _ 2024 _ 5","33651 _ 1 _ 2024","PB","CL",33651,5,"HB",2024,"4/23/2024",2024-04-23,45.191006,122.262583,"PC",1820,69.9,28.2,0,2,1,2,16.5,"SLG",0,0,0,0,0,0
"33651 _ 1 _ 2024 _ 6","33651 _ 1 _ 2024","PB","CL",33651,6,"HB",2024,"4/23/2024",2024-04-23,45.190939,122.263155,"PC",1820,69.9,28.2,0,3,1,1,12.53,"SLG",0,0,0,0,0,0
"33651 _ 1 _ 2024 _ 7","33651 _ 1 _ 2024","PB","CL",33651,7,"HB",2024,"4/23/2024",2024-04-23,45.191218,122.26375,"PC",1820,69.9,28.2,0,3,2,2,9.13,"SLG",0,0,0,0,0,0
"33689 _ 1 _ 2023 _ 1","33689 _ 1 _ 2023","PB","CL",33689,1,"HU",2023,"4/6/2023",2023-04-06,45.1778,122.33579,"R",1845,54.5,70,0,4,1,2,26.36666667,NA,0,0,0,0,0,0
"33689 _ 1 _ 2023 _ 2","33689 _ 1 _ 2023","PB","CL",33689,2,"HU",2023,"4/6/2023",2023-04-06,45.17748,122.33586,"R",1859,53.5,80,0,3,2,3,28.76666667,NA,0,0,0,0,0,0
"33689 _ 1 _ 2023 _ 3","33689 _ 1 _ 2023","PB","CL",33689,3,"HU",2023,"4/6/2023",2023-04-06,45.177677,122.336198,"R",1880,54.4,82.5,0,4,1,2,30.13333333,NA,0,0,0,0,0,0
"33689 _ 1 _ 2023 _ 4","33689 _ 1 _ 2023","PB","CL",33689,4,"HU",2023,"4/6/2023",2023-04-06,45.178032,122.336118,"R",1833,53,85.2,0,4,1,2,32.06666667,NA,0,0,0,0,0,0
"33689 _ 1 _ 2023 _ 5","33689 _ 1 _ 2023","PB","CL",33689,5,"HU",2023,"4/6/2023",2023-04-06,45.17807,122.33559,"R",1837,53.2,77.2,0,4,1,1,34.43333333,NA,0,0,0,0,0,0
"33689 _ 1 _ 2023 _ 6","33689 _ 1 _ 2023","PB","CL",33689,6,"HU",2023,"4/6/2023",2023-04-06,45.17786,122.33538,"R",1838,52.5,93.3,0,4,1,2,27.86666667,NA,0,0,0,0,0,0
"33689 _ 1 _ 2023 _ 7","33689 _ 1 _ 2023","PB","CL",33689,7,"HU",2023,"4/6/2023",2023-04-06,45.17757,122.33546,"R",1847,54.2,78.2,0,4,2,2,30.1,NA,0,0,0,0,0,0
"33689 _ 1 _ 2024 _ 1","33689 _ 1 _ 2024","PB","CL",33689,1,"HU",2024,"4/22/2024",2024-04-22,45.173905,122.33654,"SU",1985,67.8,40.5,0,4,1,2,24.9,"SLG",0,0,0,0,0,0
"33689 _ 1 _ 2024 _ 2","33689 _ 1 _ 2024","PB","CL",33689,2,"HU",2024,"4/22/2024",2024-04-22,45.173444,122.336333,"PC",1985,67.8,40.5,0,4,1,3,20.7,"SLG",0,0,0,0,0,0
"33689 _ 1 _ 2024 _ 3","33689 _ 1 _ 2024","PB","CL",33689,3,"HU",2024,"4/22/2024",2024-04-22,45.173669,122.337067,"SU",1985,67.8,40.5,0,4,1,1,24.7,"JW",0,0,0,0,0,0
"33689 _ 1 _ 2024 _ 4","33689 _ 1 _ 2024","PB","CL",33689,4,"HU",2024,"4/22/2024",2024-04-22,45.174048,122.33746,"SU",1985,67.8,40.5,0,4,1,1,20.77,"JW",0,0,0,0,0,0
"33689 _ 1 _ 2024 _ 5","33689 _ 1 _ 2024","PB","CL",33689,5,"HU",2024,"4/22/2024",2024-04-22,45.174423,122.336775,"SU",1985,67.8,40.5,0,4,3,3,19.37,"RMM",0,0,0,0,0,0
"33689 _ 1 _ 2024 _ 6","33689 _ 1 _ 2024","PB","CL",33689,6,"HU",2024,"4/22/2024",2024-04-22,45.174233,122.336403,"SU",1985,67.8,40.5,0,3,2,2,19.77,"RMM",0,0,0,0,0,0
"33689 _ 1 _ 2024 _ 7","33689 _ 1 _ 2024","PB","CL",33689,7,"HU",2024,"4/22/2024",2024-04-22,45.173787,122.335992,"SU",1985,67.8,40.5,0,4,2,2,20.87,"RMM",0,0,1,0,0,0
"33754 _ 1 _ 2023 _ 1","33754 _ 1 _ 2023","PB","CL",33754,1,"HU",2023,"4/5/2023",2023-04-05,45.12338,122.41965,"PC",1534,45.2,58.8,0,4,1,2,30.93333333,NA,0,0,0,0,0,0
"33754 _ 1 _ 2023 _ 2","33754 _ 1 _ 2023","PB","CL",33754,2,"HU",2023,"4/5/2023",2023-04-05,45.12318,122.41932,"PC",1572,44.3,56,0,4,1,1,30.5,NA,0,0,0,0,0,0
"33754 _ 1 _ 2023 _ 3","33754 _ 1 _ 2023","PB","CL",33754,3,"HU",2023,"4/5/2023",2023-04-05,45.12306,122.419671,"PC",1540,44.3,71.7,0,4,1,2,33.06666667,NA,0,0,0,0,0,0
"33754 _ 1 _ 2023 _ 4","33754 _ 1 _ 2023","PB","CL",33754,4,"HU",2023,"4/5/2023",2023-04-05,45.123207,122.42004,"PC",1524,45.7,65.9,0,3,2,3,32.46666667,NA,0,0,0,0,0,0
"33754 _ 1 _ 2023 _ 5","33754 _ 1 _ 2023","PB","CL",33754,5,"HU",2023,"4/5/2023",2023-04-05,45.123556,122.420011,"C",1521,46.3,62.3,0,4,1,2,26.13333333,NA,0,0,0,0,0,0
"33754 _ 1 _ 2023 _ 6","33754 _ 1 _ 2023","PB","CL",33754,6,"HU",2023,"4/5/2023",2023-04-05,45.12374,122.41959,"PC",1540,42.8,66.8,0,4,1,2,32.86666667,NA,0,0,1,0,0,0
"33754 _ 1 _ 2023 _ 7","33754 _ 1 _ 2023","PB","CL",33754,7,"HU",2023,"4/5/2023",2023-04-05,45.12347,122.41933,"PC",1558,47.6,73.3,0,4,1,1,36.03333333,NA,0,0,0,0,0,0
"33810 _ 1 _ 2023 _ 1","33810 _ 1 _ 2023","PB","CL",33810,1,"HU",2023,"4/10/2023",2023-04-10,45.14533,122.34016,"R",2420,45.5,100,0,1,1,2,40.4,NA,0,0,0,0,0,0
"33810 _ 1 _ 2023 _ 2","33810 _ 1 _ 2023","PB","CL",33810,2,"HU",2023,"4/10/2023",2023-04-10,45.14505,122.34045,"R",2460,43.1,100,0,2,1,2,24.43333333,NA,0,1,0,0,0,0
"33810 _ 1 _ 2023 _ 3","33810 _ 1 _ 2023","PB","CL",33810,3,"HU",2023,"4/10/2023",2023-04-10,45.145351,122.340592,"R",2414,45.5,100,0,4,1,2,34.16666667,NA,0,0,0,0,0,0
"33810 _ 1 _ 2023 _ 4","33810 _ 1 _ 2023","PB","CL",33810,4,"HU",2023,"4/10/2023",2023-04-10,45.145577,122.340068,"R",2416,45.3,100,0,4,1,2,29.3,NA,0,0,1,0,0,0
"33810 _ 1 _ 2023 _ 5","33810 _ 1 _ 2023","PB","CL",33810,5,"HU",2023,"4/10/2023",2023-04-10,45.145456,122.339777,"R",2410,45.6,100,0,4,2,3,30.9,NA,0,0,0,0,0,0
"33810 _ 1 _ 2023 _ 6","33810 _ 1 _ 2023","PB","CL",33810,6,"HU",2023,"4/10/2023",2023-04-10,45.14513,122.33971,"R",2432,45,100,0,3,2,2,39.06666667,NA,0,0,0,0,0,0
"33810 _ 1 _ 2023 _ 7","33810 _ 1 _ 2023","PB","CL",33810,7,"HU",2023,"4/10/2023",2023-04-10,45.145,122.34021,"R",2464,46.2,100,0,1,2,3,29.16666667,NA,0,0,1,0,0,0
"33810 _ 1 _ 2024 _ 1","33810 _ 1 _ 2024","PB","CL",33810,1,"HU",2024,"4/25/2024",2024-04-25,45.14797,122.341516,"R",2324,47.3,89.1,0,3,2,1,22.1,"SLG",0,0,1,0,0,0
"33810 _ 1 _ 2024 _ 2","33810 _ 1 _ 2024","PB","CL",33810,2,"HU",2024,"4/25/2024",2024-04-25,45.147826,122.341005,"R",2324,47.3,89.1,0,4,2,2,23.4,"SLG",0,0,0,0,0,0
"33810 _ 1 _ 2024 _ 3","33810 _ 1 _ 2024","PB","CL",33810,3,"HU",2024,"4/25/2024",2024-04-25,45.147622,122.341348,"R",2324,47.3,89.1,0,4,2,3,33.3,"RMM",0,0,0,0,0,0
"33810 _ 1 _ 2024 _ 4","33810 _ 1 _ 2024","PB","CL",33810,4,"HU",2024,"4/25/2024",2024-04-25,45.147577,122.341742,"R",2324,47.3,89.1,0,4,2,3,23.93,"RMM",0,0,0,0,0,0
"33810 _ 1 _ 2024 _ 5","33810 _ 1 _ 2024","PB","CL",33810,5,"HU",2024,"4/25/2024",2024-04-25,45.147792,122.342009,"R",2324,47.3,89.1,0,4,3,2,30.23,"RMM",0,0,0,0,0,0
"33810 _ 1 _ 2024 _ 6","33810 _ 1 _ 2024","PB","CL",33810,6,"HU",2024,"4/25/2024",2024-04-25,45.148421,122.3414,"R",2324,47.3,89.1,0,4,1,2,25.5,"JW",0,0,0,0,0,0
"33810 _ 1 _ 2024 _ 7","33810 _ 1 _ 2024","PB","CL",33810,7,"HU",2024,"4/25/2024",2024-04-25,45.148199,122.34119,"R",2324,47.3,89.1,0,4,1,1,23.67,"JW",0,0,1,0,0,0
"34007 _ 1 _ 2023 _ 1","34007 _ 1 _ 2023","PB","CL",34007,1,"HB",2023,"4/17/2023",2023-04-17,45.16938,122.29936,"PC",2209,50.9,72.2,0,3,1,1,20.7,NA,0,1,0,0,0,0
"34007 _ 1 _ 2023 _ 2","34007 _ 1 _ 2023","PB","CL",34007,2,"HB",2023,"4/17/2023",2023-04-17,45.16934,122.29983,"PC",2244,50.5,53.4,0,3,1,1,20.1,NA,0,1,5,0,0,0
"34007 _ 1 _ 2023 _ 3","34007 _ 1 _ 2023","PB","CL",34007,3,"HB",2023,"4/17/2023",2023-04-17,45.169614,122.299619,"PC",2212,47.9,56.8,0,2,2,2,22.33333333,NA,0,0,0,0,0,0
"34007 _ 1 _ 2023 _ 4","34007 _ 1 _ 2023","PB","CL",34007,4,"HB",2023,"4/17/2023",2023-04-17,45.29908,122.299082,"C",2170,45.8,53.6,0,3,2,1,26.6,NA,0,0,1,0,0,0
"34007 _ 1 _ 2023 _ 5","34007 _ 1 _ 2023","PB","CL",34007,5,"HB",2023,"4/17/2023",2023-04-17,45.169331,122.298901,"R",2172,44.6,63.6,0,3,2,2,21.8,NA,0,0,0,0,0,0
"34007 _ 1 _ 2023 _ 6","34007 _ 1 _ 2023","PB","CL",34007,6,"HB",2023,"4/17/2023",2023-04-17,45.16908,122.22917,"C",2210,45.4,50.8,0,1,1,4,23.6,NA,0,1,2,0,0,0
"34007 _ 1 _ 2023 _ 7","34007 _ 1 _ 2023","PB","CL",34007,7,"HB",2023,"4/17/2023",2023-04-17,45.16907,122.29958,"C",2231,43.1,61.9,0,1,1,4,26.66666667,NA,0,0,0,0,0,0
"34007 _ 1 _ 2024 _ 1","34007 _ 1 _ 2024","PB","CL",34007,1,"HB",2024,"4/22/2024",2024-04-22,45.170956,122.293462,"SU",2133,56.4,43.3,0,1,2,1,11.57,"RMM",0,0,0,0,0,0
"34007 _ 1 _ 2024 _ 2","34007 _ 1 _ 2024","PB","CL",34007,2,"HB",2024,"4/22/2024",2024-04-22,45.170703,122.292908,"SU",2133,56.4,43.3,0,1,2,1,13.47,"RMM",0,0,1,0,0,0
"34007 _ 1 _ 2024 _ 3","34007 _ 1 _ 2024","PB","CL",34007,3,"HB",2024,"4/22/2024",2024-04-22,45.170564,122.293537,"SU",2133,56.4,43.3,0,2,2,1,10.57,"JW",0,1,0,0,0,0
"34007 _ 1 _ 2024 _ 4","34007 _ 1 _ 2024","PB","CL",34007,4,"HB",2024,"4/22/2024",2024-04-22,45.170817,122.293804,"SU",2133,56.4,43.3,0,1,1,1,8.57,"JW",0,1,0,0,0,0
"34007 _ 1 _ 2024 _ 5","34007 _ 1 _ 2024","PB","CL",34007,5,"HB",2024,"4/22/2024",2024-04-22,45.171253,122.293886,"SU",2133,56.4,43.3,0,3,1,1,15.53,"SLG",0,0,0,0,0,0
"34007 _ 1 _ 2024 _ 6","34007 _ 1 _ 2024","PB","CL",34007,6,"HB",2024,"4/22/2024",2024-04-22,45.17139,122.293205,"SU",2133,56.4,43.3,0,3,2,1,16.8,"SLG",0,0,0,0,0,0
"34007 _ 1 _ 2024 _ 7","34007 _ 1 _ 2024","PB","CL",34007,7,"HB",2024,"4/22/2024",2024-04-22,45.171041,122.293086,"SU",2133,56.4,43.3,0,3,2,1,11.53,"SLG",0,2,2,0,0,0
"34017 _ 1 _ 2023 _ 1","34017 _ 1 _ 2023","PB","CL",34017,1,"HU",2023,"4/20/2023",2023-04-20,45.213726,122.521086,"C",647,50,82.3,0,4,1,1,32.33333333,NA,0,0,0,0,0,0
"34017 _ 1 _ 2023 _ 2","34017 _ 1 _ 2023","PB","CL",34017,2,"HU",2023,"4/20/2023",2023-04-20,45.214064,122.520971,"C",652,49.2,85.5,0,4,1,1,34.03333333,NA,0,0,0,0,0,0
"34017 _ 1 _ 2023 _ 3","34017 _ 1 _ 2023","PB","CL",34017,3,"HU",2023,"4/20/2023",2023-04-20,45.21383,122.52058,"R",620,50.5,89.7,0,4,1,3,31.6,NA,0,0,0,0,0,0
"34017 _ 1 _ 2023 _ 4","34017 _ 1 _ 2023","PB","CL",34017,4,"HU",2023,"4/20/2023",2023-04-20,45.21353,122.52074,"C",613,46.2,84.2,0,4,1,3,32.33333333,NA,0,0,0,0,0,0
"34017 _ 1 _ 2023 _ 5","34017 _ 1 _ 2023","PB","CL",34017,5,"HU",2023,"4/20/2023",2023-04-20,42.21347,122.52104,"R",620,46,87.5,0,4,1,3,30.03333333,NA,0,0,0,0,0,0
"34017 _ 1 _ 2023 _ 6","34017 _ 1 _ 2023","PB","CL",34017,6,"HU",2023,"4/20/2023",2023-04-20,45.21352,122.52133,"R",607,46,83.9,0,3,1,3,27.56666667,NA,0,0,0,0,0,0
"34017 _ 1 _ 2023 _ 7","34017 _ 1 _ 2023","PB","CL",34017,7,"HU",2023,"4/20/2023",2023-04-20,45.21398,122.52132,"C",658,47.6,79.2,0,4,1,1,30.4,NA,0,0,0,0,0,0
"34017 _ 1 _ 2024 _ 1","34017 _ 1 _ 2024","PB","CL",34017,1,"HU",2024,"3/28/2024",2024-03-28,45.213388,122.525313,"PC",660,49.7,68.2,0,4,1,1,33.67,"SLG",0,0,0,0,0,0
"34017 _ 1 _ 2024 _ 2","34017 _ 1 _ 2024","PB","CL",34017,2,"HU",2024,"3/28/2024",2024-03-28,45.213712,122.525336,"C",660,49.7,68.2,0,4,1,1,27.97,"SLG",0,0,0,0,0,0
"34017 _ 1 _ 2024 _ 3","34017 _ 1 _ 2024","PB","CL",34017,3,"HU",2024,"3/28/2024",2024-03-28,45.213664,122.525081,"PC",660,49.7,68.2,0,4,1,1,36.47,"JW",0,0,0,0,0,0
"34017 _ 1 _ 2024 _ 4","34017 _ 1 _ 2024","PB","CL",34017,4,"HU",2024,"3/28/2024",2024-03-28,45.213299,122.524972,"C",660,49.7,68.2,0,4,1,1,35.27,"JW",0,0,0,0,0,0
"34017 _ 1 _ 2024 _ 5","34017 _ 1 _ 2024","PB","CL",34017,5,"HU",2024,"3/28/2024",2024-03-28,45.213146,122.525181,"C",660,49.7,68.2,0,4,2,1,39.2,"JW",0,0,0,0,0,0
"34017 _ 1 _ 2024 _ 6","34017 _ 1 _ 2024","PB","CL",34017,6,"HU",2024,"3/28/2024",2024-03-28,45.213188,122.5261,"C",660,49.7,68.2,0,4,1,1,38.7,"RMM",0,0,0,0,0,0
"34017 _ 1 _ 2024 _ 7","34017 _ 1 _ 2024","PB","CL",34017,7,"HU",2024,"3/28/2024",2024-03-28,45.213577,122.525746,"C",660,49.7,68.2,0,4,1,1,34.9,"RMM",0,0,0,0,0,0
"408143 _ 1 _ 2023 _ 1","408143 _ 1 _ 2023","PB","CL",408143,1,"HU",2023,"4/4/2023",2023-04-04,45.16277,122.36936,"R",1423,46,78.6,0,4,1,1,29.76666667,NA,0,0,0,0,0,0
"408143 _ 1 _ 2023 _ 2","408143 _ 1 _ 2023","PB","CL",408143,2,"HU",2023,"4/4/2023",2023-04-04,45.16246,122.36946,"R",1450,42.6,82.2,0,4,1,1,30.33333333,NA,0,0,0,0,0,0
"408143 _ 1 _ 2023 _ 3","408143 _ 1 _ 2023","PB","CL",408143,3,"HU",2023,"4/4/2023",2023-04-04,45.162638,122.369769,"R",1430,44.5,90.3,0,4,1,2,39.76666667,NA,0,0,0,0,0,0
"408143 _ 1 _ 2023 _ 4","408143 _ 1 _ 2023","PB","CL",408143,4,"HU",2023,"4/4/2023",2023-04-04,45.162979,122.369649,"PC",1412,41.7,92.9,0,4,1,3,33.1,NA,0,0,0,0,0,0
"408143 _ 1 _ 2023 _ 5","408143 _ 1 _ 2023","PB","CL",408143,5,"HU",2023,"4/4/2023",2023-04-04,45.16308,122.36933,"PC",1399,43.4,78.7,0,4,1,2,26.93333333,NA,0,0,1,0,0,0
"408143 _ 1 _ 2023 _ 6","408143 _ 1 _ 2023","PB","CL",408143,6,"HU",2023,"4/4/2023",2023-04-04,45.16278,122.36892,"PC",1417,42.3,83.7,0,4,2,3,29.93333333,NA,0,0,0,0,0,0
"408143 _ 1 _ 2023 _ 7","408143 _ 1 _ 2023","PB","CL",408143,7,"HU",2023,"4/4/2023",2023-04-04,45.16247,122.36908,"PC",1452,43.9,81.7,0,4,1,2,37.13333333,NA,0,0,0,0,0,0
"408143 _ 1 _ 2024 _ 1","408143 _ 1 _ 2024","PB","CL",408143,1,"HU",2024,"5/8/2024",2024-05-08,45.161514,122.369793,"SU",1556,58.4,65.2,0,4,1,1,30.73,"RMM",0,0,0,0,0,0
"408143 _ 1 _ 2024 _ 2","408143 _ 1 _ 2024","PB","CL",408143,2,"HU",2024,"5/8/2024",2024-05-08,45.16117,122.369698,"SU",1556,58.4,65.2,0,4,1,1,21.97,"RMM",0,0,0,0,0,0
